city_name,citycode,nom_insee,lat_insee,lon_insee,code_dept,code_region,population_insee,surface_km2,densite_pop_km2,revenu_median_uc,taux_sans_voiture,voitures_par_menage,part_65plus,distance_dom_trav_med_km,nb_gares,nb_trajets_total,nb_trajets_moy_arret,nb_trajets_max_arret,nb_lignes_total,premier_depart_matin,dernier_depart_ville,amplitude_moy_h,amplitude_max_h,amplitude_min_h,service_weekend,service_7j_sur_7,dist_gare_min_m,has_gare,accessibilite_ord,dernier_depart_apres_minuit
Charnay-lès-Mâcon,71105,Charnay-lès-Mâcon,46.3054,4.7887,71,27,8227.0,12.3504,666.132271019562,24570.0,0.0950100179125868,1.2882062066557438,0.2696790752082704,2.787579049738996,0,0,0.0,0,0,,,,,,False,False,2610.920537407461,False,0,0
Charolles,71106,Charolles,46.4508,4.2736,71,27,2772.0,20.0323,138.37652191710387,21460.0,0.18353105373342637,1.1200279134682485,0.3413409824309788,0.0,0,0,0.0,0,0,,,,,,False,False,12256.451627821054,False,0,0
Châtenoy-en-Bresse,71117,Châtenoy-en-Bresse,46.7952,4.9156,71,27,1144.0,6.7024,170.68512771544522,25450.0,0.05441311041522697,1.5408255594944908,0.19779209375764772,4.96474535709788,0,0,0.0,0,0,,,,,,False,False,5694.689553271675,False,0,0
Châtenoy-le-Royal,71118,Châtenoy-le-Royal,46.7892,4.8074,71,27,6267.0,12.529000000000002,500.19953707398827,22130.0,0.08884723294197297,1.3260562218902023,0.2693927335944909,3.3120910770346446,0,0,0.0,0,0,,,,,,False,False,2863.21914450753,False,0,0
Chaudenay,71119,Chaudenay,46.9171,4.7957,71,27,1116.0,8.2098,135.93510195132646,24700.0,0.03570989718270909,1.6521799154364987,0.19035896142276154,11.604102477766423,0,0,0.0,0,0,,,,,,False,False,3662.339350636337,False,0,0
Chauffailles,71120,Chauffailles,46.2055,4.3418,71,27,3638.0,22.7615,159.83129407112887,20460.0,0.17271182471153979,1.1617019037021703,0.3872116299714726,0.0,1,748,249.3,357,8,05:27:00,21:13:00,15.69,15.73,15.67,True,True,350.62193848596075,True,2,0
Ciry-le-Noble,71132,Ciry-le-Noble,46.5936,4.2938,71,27,2177.0,33.223600000000005,65.52571063942497,21580.0,0.06314661828065794,1.441532582530845,0.27206662611264165,10.20546013824311,1,630,210.0,310,10,06:08:00,20:32:00,14.4,14.4,14.4,True,True,1246.1718818556867,True,2,0
La Clayette,71133,La Clayette,46.2883,4.3122,71,27,1563.0,3.1310000000000002,499.20153305653145,20680.0,0.19264918833416023,1.0553695771600047,0.4102055082053804,2.2616235927623687,0,0,0.0,0,0,,,,,,False,False,1052.0250927372451,False,0,0
Cluny,71137,Cluny,46.4284,4.6653,71,27,4942.0,23.833299999999998,207.3569333663404,23370.0,0.19272491964589225,1.0923956151309353,0.29060995812383256,0.0,0,0,0.0,0,0,,,,,,False,False,16282.336808874754,False,0,0
Couches,71149,Couches,46.8743,4.5743,71,27,1213.0,19.9149,60.90916851201864,24070.0,0.11586452762923351,1.3618538324420677,0.3352601156069364,13.58627459596168,0,0,0.0,0,0,,,,,,False,False,5030.626844011832,False,0,0
Crêches-sur-Saône,71150,Crêches-sur-Saône,46.24,4.788,71,27,3198.0,9.4657,337.85140031904666,23470.0,0.0886958726557581,1.374798108729534,0.2422134884377741,9.744044077970914,1,1119,559.5,566,17,05:14:00,20:27:00,15.14,15.22,15.07,True,True,748.7796008409905,True,3,0
Le Creusot,71153,Le Creusot,46.8065,4.4257,71,27,20509.0,18.1307,1131.175299354134,20180.0,0.22566787038604955,1.00266792441625,0.3027263444786492,0.0,1,1006,335.3,427,10,05:22:00,20:56:00,15.47,15.57,15.42,True,True,389.9045951408336,True,3,0
Crissey,71154,Crissey,46.8179,4.8831,71,27,2485.0,11.1494,222.88194880441998,24110.0,0.03892139497467449,1.5613547550016726,0.20753400368339542,3.98861388315387,0,0,0.0,0,0,,,,,,False,False,5030.109580034489,False,0,0
Cuiseaux,71157,Cuiseaux,46.503,5.3609,71,27,1869.0,21.4395,87.17554047435809,22620.0,0.11405963535060118,1.3121414371187607,0.2969956486922526,5.3269103594396325,0,0,0.0,0,0,,,,,,False,False,4096.218047396278,False,0,0
Cuisery,71158,Cuisery,46.5562,4.9943,71,27,1576.0,11.4079,138.1498785929049,22050.0,0.14551933010250845,1.2551617048411705,0.34502779820985824,7.140077978942365,0,0,0.0,0,0,,,,,,False,False,6809.312787464969,False,0,0
Curgy,71162,Curgy,46.9891,4.3783,71,27,1094.0,31.8006,34.401866631447206,24770.0,0.04024144869215292,1.579476861167002,0.26,7.96832853234347,0,0,0.0,0,0,,,,,,False,False,15439.436313920458,False,0,0
Demigny,71170,Demigny,46.9137,4.8499,71,27,1756.0,29.739,59.047042603988025,23940.0,0.03643724696356275,1.5452091767881242,0.21311475409836064,12.50147744799877,0,0,0.0,0,0,,,,,,False,False,7412.287747799384,False,0,0
Digoin,71176,Digoin,46.4863,4.0225,71,27,7353.0,35.135999999999996,209.27254098360658,19650.0,0.19830553349218957,1.0995499073338628,0.33306233062330626,0.0,1,755,377.5,378,10,05:27:00,22:05:00,16.55,16.63,16.47,True,True,2668.878428257752,True,2,0
Dracy-le-Fort,71182,Dracy-le-Fort,46.7981,4.7728,71,27,1472.0,6.39,230.35993740219092,32970.0,0.011448383286651757,1.6659968005167496,0.35400242317274777,6.0201649375233,0,0,0.0,0,0,,,,,,False,False,5673.910122570856,False,0,0
Écuisses,71187,Écuisses,46.7556,4.523,71,27,1652.0,13.424100000000001,123.06225370788357,22550.0,0.04564315352697095,1.4674965421853388,0.2001231527093596,9.32338144269477,2,254,127.0,149,10,05:35:00,22:56:00,16.95,17.1,16.8,True,True,2057.1668528616574,True,2,0
Épervans,71189,Épervans,46.7448,4.8983,71,27,1667.0,12.5241,133.10337668974216,23750.0,0.033386994768246143,1.5455747713777575,0.21810252682943237,6.152171035765747,0,0,0.0,0,0,,,,,,False,False,5848.147077197952,False,0,0
Épinac,71190,Épinac,46.9893,4.5128,71,27,2168.0,25.9425,83.56943239857377,19890.0,0.14677019160739774,1.2115393551034084,0.3081315104069544,16.8323094591703,0,0,0.0,0,0,,,,,,False,False,16395.30723706138,False,0,0
Étang-sur-Arroux,71192,Étang-sur-Arroux,46.8622,4.1832,71,27,1750.0,34.592600000000004,50.58885426362863,21440.0,0.14632505185746977,1.2376638296209999,0.3356229614615939,12.495003722923956,1,1054,351.3,449,10,05:22:00,20:51:00,15.29,15.48,15.15,True,True,637.5840519716072,True,3,0
Fontaines,71202,Fontaines,46.8505,4.7816,71,27,1841.0,24.9287,73.85062197386948,25380.0,0.07004131804624465,1.438304009029602,0.25467851994599294,8.582635914717587,1,1199,599.5,603,4,06:16:00,23:01:00,16.74,16.75,16.73,True,True,508.5575757825355,True,3,0
Fragnes-La Loyère,71204,Fragnes-La Loyère,46.8404,4.8374,71,27,1411.0,9.736699999999999,144.91562849836188,25010.0,0.01936268928580739,1.6182191632137204,0.2117522041228633,5.741358747027919,0,0,0.0,0,0,,,,,,False,False,4896.530499768981,False,0,0
Génelard,71212,Génelard,46.5774,4.2457,71,27,1394.0,22.2494,62.653374922469816,21960.0,0.10752033200947755,1.298386598578609,0.29197125051968725,13.703546623653573,1,630,315.0,320,8,06:08:00,20:38:00,14.5,14.5,14.5,True,True,696.9136607599231,True,2,0
Gergy,71215,Gergy,46.8724,4.9159,71,27,2566.0,39.2421,65.38895726783225,24890.0,0.07179137596774289,1.511604666652241,0.21504524884229115,10.450792312131373,0,0,0.0,0,0,,,,,,False,False,10962.744255583375,False,0,0
Givry,71221,Givry,46.7689,4.7505,71,27,3598.0,26.133200000000002,137.67927387384628,28710.0,0.09257203394480483,1.422473840885019,0.2791535391511253,7.984185492439133,0,0,0.0,0,0,,,,,,False,False,7216.703167889061,False,0,0
Gueugnon,71230,Gueugnon,46.5923,4.0508,71,27,6528.0,28.6476,227.87249193649728,21250.0,0.14769410391126678,1.1885580852305897,0.37864670841606846,0.0,0,0,0.0,0,0,,,,,,False,False,12847.485473041721,False,0,0
Hurigny,71235,Hurigny,46.3445,4.7967,71,27,1959.0,9.2448,211.9029075804777,27390.0,0.034712333852134125,1.5703372793102441,0.25823570814932656,2.1906944006774287,0,0,0.0,0,0,,,,,,False,False,5100.526107977022,False,0,0
Laizé,71250,Laizé,46.3825,4.8024,71,27,1155.0,10.601500000000001,108.94684714427203,26140.0,0.02024725011008872,1.6177515360501566,0.19126322579917138,6.243357365095803,0,0,0.0,0,0,,,,,,False,False,5127.14114935355,False,0,0
Louhans-Châteaurenaud,71263,Louhans-Châteaurenaud,46.6344,5.2424,71,27,6446.0,22.7452,283.400453722104,21130.0,0.18217509756715805,1.1058113855060168,0.34756523605908574,0.0,1,528,264.0,268,4,05:32:00,19:57:00,14.38,14.42,14.33,True,True,1937.7640851534836,True,2,0
Lux,71269,Lux,46.7493,4.8558,71,27,1885.0,6.198099999999999,304.1254578015844,22670.0,0.07889125799573561,1.2985074626865671,0.21608832807570977,4.496668356211701,0,0,0.0,0,0,,,,,,False,False,3714.5310410902202,False,0,0
Mâcon,71270,Mâcon,46.3265,4.8083,71,27,35177.0,27.1001,1298.0394906291858,19320.0,0.20503630662126834,1.0209808044322457,0.21741462073076467,0.0,3,5079,846.5,2567,75,04:45:00,23:18:00,17.19,18.52,13.68,True,True,2910.480176963754,True,3,0
Marcigny,71275,Marcigny,46.2742,4.0437,71,27,1682.0,8.1498,206.38543277135634,20640.0,0.188469735627812,1.076497831998786,0.43912715614888836,3.8341727617280044,0,0,0.0,0,0,,,,,,False,False,19637.539534512645,False,0,0
Marmagne,71282,Marmagne,46.8449,4.3754,71,27,1283.0,31.1506,41.18700763388185,22610.0,0.07035175879396985,1.4472361809045227,0.26802507836990597,5.733863545050335,1,163,54.3,91,6,05:45:00,18:08:00,11.31,12.38,10.77,True,True,1719.2664738745027,True,2,0
Matour,71289,Matour,46.3095,4.4785,71,27,1161.0,28.0721,41.35778940656381,21500.0,0.11401358893938089,1.2856616026053689,0.27643235825585855,6.116518353195067,0,0,0.0,0,0,,,,,,False,False,14029.90570600606,False,0,0
Mellecey,71292,Mellecey,46.8076,4.757,71,27,1348.0,14.2181,94.80872971775413,27770.0,0.0296425702122735,1.6221186191698602,0.27683877723097405,7.422626397836667,0,0,0.0,0,0,,,,,,False,False,5044.092775614533,False,0,0
Mercurey,71294,Mercurey,46.8383,4.7279,71,27,1211.0,15.543099999999999,77.9123855601521,25950.0,0.04607508532423208,1.4402730375426622,0.23746918652423993,8.149150140896056,0,0,0.0,0,0,,,,,,False,False,3861.4544904356458,False,0,0
Mervans,71295,Mervans,46.7884,5.1905,71,27,1485.0,28.6673,51.80118113669582,20050.0,0.09943069924645884,1.3122330656298207,0.3188409091636761,11.931975221584839,1,528,264.0,268,4,05:32:00,19:44:00,14.16,14.2,14.13,True,True,1431.8283820091171,True,2,0
Montceau-les-Mines,71306,Montceau-les-Mines,46.6753,4.3547,71,27,17064.0,16.7346,1019.6837689577283,19210.0,0.22064910749496988,1.0117008949852448,0.3043623005818636,0.0,1,630,210.0,310,10,06:08:00,20:39:00,14.51,14.52,14.5,True,True,706.1867367171877,True,2,0
Montcenis,71309,Montcenis,46.787,4.3908,71,27,1923.0,12.3705,155.45046683642536,23670.0,0.10428873113668054,1.3429902294544434,0.3840471234512672,3.4292129209969024,0,0,0.0,0,0,,,,,,False,False,3798.4961402963563,False,0,0
Montchanin,71310,Montchanin,46.7454,4.4755,71,27,4976.0,8.0681,616.7499163371798,21160.0,0.16259537880046063,1.187635782738876,0.2760142071645991,7.780790564161407,1,1988,994.0,1005,20,05:30:00,21:16:00,15.71,15.77,15.65,True,True,1601.6502166411194,True,3,0
Montpont-en-Bresse,71318,Montpont-en-Bresse,46.5417,5.174,71,27,1077.0,38.0475,28.306721860831857,21040.0,0.07736482808243081,1.4093568459670809,0.31591002507909105,9.473740076340945,0,0,0.0,0,0,,,,,,False,False,10452.516075996593,False,0,0
La Motte-Saint-Jean,71325,La Motte-Saint-Jean,46.5217,3.9548,71,27,1170.0,21.5639,54.25734676936918,23020.0,0.054932725910985976,1.5384801363614289,0.25648296168179513,10.747458535406421,0,0,0.0,0,0,,,,,,False,False,4756.961535848715,False,0,0
Oslon,71333,Oslon,46.7769,4.9397,71,27,1220.0,4.7995,254.19314511928326,24370.0,0.03745896738024562,1.609347696969445,0.21952602689806716,6.907294991690753,0,0,0.0,0,0,,,,,,False,False,7345.7723468489,False,0,0
Ouroux-sur-Saône,71336,Ouroux-sur-Saône,46.7249,4.9505,71,27,3214.0,22.7049,141.55534708366918,23750.0,0.03968356073963801,1.5539379246696396,0.22368711642486902,10.455935519894805,0,0,0.0,0,0,,,,,,False,False,10308.105658435736,False,0,0
Palinges,71340,Palinges,46.5478,4.2028,71,27,1405.0,36.6356,38.35067529943552,21680.0,0.08714918759231906,1.4047267355982276,0.27176220806794055,13.597824405650927,0,0,0.0,0,0,,,,,,False,False,4547.876594646132,False,0,0
Paray-le-Monial,71342,Paray-le-Monial,46.4429,4.1115,71,27,9291.0,25.3621,366.33401808209885,21120.0,0.206123536599052,1.0491056401307715,0.35548311710839964,0.0,1,1421,473.7,696,18,05:27:00,21:50:00,16.27,16.38,16.18,True,True,503.15968982839587,True,3,0
Perrecy-les-Forges,71346,Perrecy-les-Forges,46.6176,4.2308,71,27,1542.0,33.9592,45.407430092581684,21820.0,0.09666433700812095,1.3430333934624041,0.3080122789406837,11.428762387633377,0,0,0.0,0,0,,,,,,False,False,4082.1422386252816,False,0,0
Pierre-de-Bresse,71351,Pierre-de-Bresse,46.8851,5.2585,71,27,1967.0,28.168200000000002,69.83051810197314,20770.0,0.12167241488793235,1.2809732015327968,0.36837012979155476,0.0,0,0,0.0,0,0,,,,,,False,False,11309.698575375412,False,0,0
Prissé,71360,Prissé,46.3262,4.749,71,27,1898.0,10.9108,173.95608021409979,25280.0,0.05856502271849987,1.4595142648645711,0.20917771660470616,4.553510529676531,0,0,0.0,0,0,,,,,,False,False,5334.103531251766,False,0,0
La Roche-Vineuse,71371,La Roche-Vineuse,46.3504,4.7488,71,27,1570.0,12.030999999999999,130.49621810323333,27350.0,0.09949858952696587,1.4206328596581048,0.29742369947107766,5.284583064952266,0,0,0.0,0,0,,,,,,False,False,7852.842850057541,False,0,0
Romanèche-Thorins,71372,Romanèche-Thorins,46.192,4.7478,71,27,2005.0,9.815,204.27916454406522,23590.0,0.0691358024691358,1.4641975308641975,0.22527472527472528,8.73716089194883,2,1117,372.3,551,21,05:14:00,20:19:00,14.98,15.08,14.93,True,True,1797.7360405843997,True,3,0
Romenay,71373,Romenay,46.5152,5.0886,71,27,1748.0,49.123900000000006,35.58349398154462,21180.0,0.08678776522302128,1.3799186789092361,0.3326140464609362,9.237957982363028,0,0,0.0,0,0,,,,,,False,False,15055.649981290886,False,0,0
Rully,71378,Rully,46.871,4.7601,71,27,1609.0,15.6824,102.59909197571801,26700.0,0.04188266021750755,1.5539355115750808,0.22635181082179442,9.781659690970038,1,1201,400.3,598,5,06:16:00,22:57:00,16.67,16.68,16.65,True,True,1033.798223546238,True,3,0
Sagy,71379,Sagy,46.5939,5.3239,71,27,1249.0,34.3888,36.31996463965012,21690.0,0.05804311774461028,1.4378109452736318,0.2984,10.496194098139519,0,0,0.0,0,0,,,,,,False,False,8096.438151566401,False,0,0
Saint-Berain-sous-Sanvignes,71390,Saint-Berain-sous-Sanvignes,46.722,4.2884,71,27,1102.0,45.265100000000004,24.34546703751897,24140.0,0.07747287299618996,1.5068650394773686,0.2266143298911745,8.086473975447186,0,0,0.0,0,0,,,,,,False,False,7953.804694654462,False,0,0
Saint-Christophe-en-Bresse,71398,Saint-Christophe-en-Bresse,46.7465,4.9928,71,27,1090.0,20.4772,53.229933780008984,24210.0,0.03478985491211128,1.620859951870881,0.17625880080605294,11.822512273890325,0,0,0.0,0,0,,,,,,False,False,12025.441482595897,False,0,0
Saint-Eusèbe,71412,Saint-Eusèbe,46.7242,4.4555,71,27,1147.0,21.268600000000003,53.92926661839518,25290.0,0.0223735763118827,1.6407670538131012,0.23962276028126214,9.428625240382182,0,0,0.0,0,0,,,,,,False,False,4367.146031463851,False,0,0
Saint-Gengoux-le-National,71417,Saint-Gengoux-le-National,46.6092,4.6654,71,27,1046.0,9.5002,110.10294520115366,21340.0,0.15397622489571733,1.1855582643197093,0.380998840726318,9.873716942809981,0,0,0.0,0,0,,,,,,False,False,16330.0709602851,False,0,0
Saint-Germain-du-Bois,71419,Saint-Germain-du-Bois,46.7383,5.2412,71,27,1977.0,30.340799999999998,65.15978484417023,21700.0,0.13199326677238613,1.2420830397770901,0.3904462189560056,14.586299654483279,0,0,0.0,0,0,,,,,,False,False,8210.252033403087,False,0,0
Saint-Germain-du-Plain,71420,Saint-Germain-du-Plain,46.6885,4.9904,71,27,2362.0,19.4841,121.22705180121226,23320.0,0.060899198017296645,1.5144511679769017,0.2638884234818674,14.714103499129381,0,0,0.0,0,0,,,,,,False,False,9901.777990696595,False,0,0
Saint-Léger-sur-Dheune,71442,Saint-Léger-sur-Dheune,46.8372,4.6395,71,27,1533.0,12.2401,125.24407480331043,22290.0,0.10811241677576182,1.3384014148917616,0.24803425742542662,13.847081327695577,1,560,186.7,262,6,05:33:00,21:35:00,15.35,16.03,14.95,True,True,1500.824744997428,True,2,0
Saint-Loup-Géanges,71443,Saint-Loup-Géanges,46.9374,4.9092,71,27,1633.0,25.815700000000003,63.25608060211421,25740.0,0.02291429129746351,1.5688291053763834,0.174218914900465,11.207871868421666,0,0,0.0,0,0,,,,,,False,False,9321.81059611526,False,0,0
Saint-Loup-de-Varennes,71444,Saint-Loup-de-Varennes,46.7226,4.8529,71,27,1271.0,8.381599999999999,151.64169132385226,24710.0,0.029460931414582347,1.592126483188764,0.20478458243820577,7.451617876858297,0,0,0.0,0,0,,,,,,False,False,6602.065116927316,False,0,0
Saint-Marcel,71445,Saint-Marcel,46.7739,4.8882,71,27,6211.0,10.138,612.645492207536,22270.0,0.10307094952347334,1.332509707024356,0.23587184028336822,3.3338036892302765,0,0,0.0,0,0,,,,,,False,False,3512.060743456782,False,0,0
Saint-Martin-Belle-Roche,71448,Saint-Martin-Belle-Roche,46.3806,4.8569,71,27,1385.0,4.5074000000000005,307.27248524648354,24790.0,0.03875416719393572,1.474732883274315,0.24142559583409728,7.078159016463922,1,369,184.5,220,4,06:09:00,19:27:00,13.28,13.3,13.27,True,True,1072.4595275963559,True,2,0
Saint-Martin-en-Bresse,71456,Saint-Martin-en-Bresse,46.8004,5.0571,71,27,1905.0,35.0387,54.368455450687385,23920.0,0.04208939076769885,1.563370274352346,0.19886837858049422,15.742890369933692,0,0,0.0,0,0,,,,,,False,False,9311.384074176662,False,0,0
Saint-Rémy,71475,Saint-Rémy,46.7583,4.8234,71,27,6410.0,10.395299999999999,616.6248208324917,23560.0,0.08928719918021061,1.3398618063186107,0.28116237304148256,4.061911949793437,0,0,0.0,0,0,,,,,,False,False,3010.587068726237,False,0,0
Saint-Sernin-du-Bois,71479,Saint-Sernin-du-Bois,46.8414,4.4218,71,27,1734.0,14.759,117.48763466359509,23650.0,0.05375969601068621,1.4964851315807428,0.26840465759288257,3.8920307299727566,0,0,0.0,0,0,,,,,,False,False,3788.8467671572967,False,0,0
Saint-Symphorien-d'Ancelles,71481,Saint-Symphorien-d'Ancelles,46.1924,4.7706,71,27,1131.0,6.3803,177.26439195649107,23820.0,0.05590727256837396,1.5073273228918658,0.16433869572580106,15.190310223752649,0,0,0.0,0,0,,,,,,False,False,2302.5430144317306,False,0,0
Saint-Usuge,71484,Saint-Usuge,46.6877,5.242,71,27,1204.0,32.1084,37.49797560762915,21920.0,0.05947697783443812,1.4401409692267033,0.2810822738244595,5.926768202202023,0,0,0.0,0,0,,,,,,False,False,6583.0826015900875,False,0,0
Saint-Vallier,71486,Saint-Vallier,46.6457,4.3569,71,27,8508.0,24.3554,349.32704862166094,21930.0,0.09992230912138587,1.3417666116166465,0.3140909452678365,3.2956491958979104,1,630,315.0,320,8,06:08:00,20:34:00,14.42,14.43,14.42,True,True,2090.5374042639232,True,2,0
Saint-Yan,71491,Saint-Yan,46.406,4.0459,71,27,1113.0,26.2683,42.370461735247424,21970.0,0.05032385388244359,1.4565136154024172,0.284190801316917,6.489771033971904,0,0,0.0,0,0,,,,,,False,False,6925.26707946351,False,0,0
Sancé,71497,Sancé,46.3399,4.8323,71,27,2151.0,6.5826,326.7705769756631,25880.0,0.04346812459470843,1.489961256730105,0.26710902588419044,2.3696837446275714,0,0,0.0,0,0,,,,,,False,False,4149.979027996338,False,0,0
Sanvignes-les-Mines,71499,Sanvignes-les-Mines,46.6651,4.2731,71,27,4235.0,35.5881,119.00045239841408,21600.0,0.09506738462308655,1.3542839183823403,0.24369231229705698,6.433700165473424,0,0,0.0,0,0,,,,,,False,False,5029.8206176915655,False,0,0
Sassenay,71502,Sassenay,46.8297,4.9169,71,27,1612.0,19.0772,84.49877340490218,24440.0,0.03550044231470684,1.6230159478197392,0.222718839815431,6.71650453272074,0,0,0.0,0,0,,,,,,False,False,7729.152048613719,False,0,0
Savigny-en-Revermont,71506,Savigny-en-Revermont,46.6356,5.3898,71,27,1152.0,27.5673,41.788640889749814,22700.0,0.040997210918845776,1.5080613931689575,0.24080984418649165,13.550114921429603,0,0,0.0,0,0,,,,,,False,False,11149.154800589313,False,0,0
Sennecey-le-Grand,71512,Sennecey-le-Grand,46.6373,4.886,71,27,2895.0,26.727800000000002,108.31418972006674,21760.0,0.13267525436841698,1.2671583190076658,0.2658430244917546,11.860204270837269,1,742,247.3,356,8,05:42:00,19:48:00,14.01,14.07,13.98,True,True,630.1737546255744,True,2,0
Senozan,71513,Senozan,46.3953,4.8644,71,27,1135.0,4.9133,231.0056377587365,24700.0,0.03945854400245053,1.5807261632726497,0.22336059474158923,8.778287803612452,1,356,356.0,356,2,05:42:00,20:27:00,14.75,14.75,14.75,True,True,619.8287990714518,True,2,0
Sevrey,71520,Sevrey,46.7364,4.8285,71,27,1201.0,8.5837,139.91635308782926,22850.0,0.051111111111111114,1.4333333333333333,0.21026490066225165,6.156716019552198,0,0,0.0,0,0,,,,,,False,False,5156.281703670299,False,0,0
Simandre,71522,Simandre,46.6124,4.9833,71,27,1750.0,23.0088,76.0578561246132,22720.0,0.051170960747853544,1.5570746420679,0.23113134095298507,7.905462525020481,0,0,0.0,0,0,,,,,,False,False,7545.09369272173,False,0,0
Simard,71523,Simard,46.7175,5.1795,71,27,1175.0,22.206100000000003,52.913388663475345,20850.0,0.07447319753020691,1.4427837689685243,0.2570067575531515,10.41211572082135,0,0,0.0,0,0,,,,,,False,False,9050.268346367722,False,0,0
Sornay,71528,Sornay,46.62,5.1684,71,27,1960.0,18.147000000000002,108.00683308535845,21660.0,0.06574164738608448,1.4122018083690417,0.2892956024246476,5.873287157141863,0,0,0.0,0,0,,,,,,False,False,3930.0148960135366,False,0,0
Torcy,71540,Torcy,46.7651,4.4596,71,27,2678.0,19.6742,136.11735165851726,19470.0,0.08306667405396836,1.3439122057228938,0.22949671333546917,5.277683496316867,0,0,0.0,0,0,,,,,,False,False,1789.9545132164737,False,0,0
